,product_name,product_category,product_category_type,product_price,product_average_rating,customer_username,review_rating,customer_location,customer_athlete_type,customer_age_range,customer_body_type,review_likes,review_dislikes,review_fit,review_title,review_date,review_text,response_date,response_text,review_helpful_count,review_nothelpful_count,review_length,review_response,customer_country
1478,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,ERICAPOCKETS,5.0,"NEWPORT, RI, USA",SWEATY GENERALIST,25-34,CURVY,No Response,No Response,No Response,i work out water bottle,2013-01-05,"It's gunna sound nuts but i am positively crazy for the water bottle! I bought the ""I work out (because I like muffins not muffin tops)"" initially because i thought the slogan was too cute, but it ended up not being a novelty purchase at all. The soft plastic easy squeeze bottle makes it super easy to hydrate during an intense workout, it doesn't leak one bit, doesn't make your water taste funny and after a ton of uses and washes it remaina stink-free. A little pricey for a water bottle, yes, but sometimes you have to shell out a little extra dough for quality. I think I'll probably buy another bottle or 2 just to have *in case*.",No Response,No Response,1,0,637,0,USA
1479,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,STELLERSON,5.0,"DALLAS, TX",CYCLIST,25-34,ATHLETIC,No Response,No Response,No Response,"re: the ""nice wheels"" bottle",2013-01-04,"ABSOLUTELY love this bottle! no leaking, good size, and fits perfectly in the spinner bike water bottle holder.",No Response,No Response,0,0,111,0,USA
1480,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,RUNNERSLASHYOGI,5.0,"SAN JOSE, CA",RUNNER,18-24,LEAN,"design, leak proof",wish it was bigger,No Response,amazing water bottle,2012-12-29,"I received this as part of a Christmas gift. I was considering returning it since I already have so many water bottles, but noticed water bottles are final sale, so I kept it. I'm so glad I did! This is the only water bottle I own that TRULY doesn't leak. I got the ""I work out"" print and I love it...so cute. I'm so happy with this water bottle.",No Response,No Response,0,0,346,0,USA
1481,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,MAMA2TWO,5.0,No Response,RUNNER,25-34,PETITE,No Response,No Response,No Response,Best Water Bottle Ever,2012-12-11,"I was hesitant to purchase such an expensive water bottle, but I decided to give it a try...and I am sooo happy I did! I have been trying numerous water bottles over the years and nothing compares to this one. I have tried metal, glass, other big brand names in plastics, and never liked anything. I knew that eventually I'd end up with something plastic, that hopefully didn't make my water taste funny and had a spout that actually kept water in when bouncing around....this one is it! I plan on buying more because I never go without it.",No Response,No Response,0,0,540,0,No Response
1482,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,JULIEDM,5.0,"CALGARY, AB, CANADA",RUNNER,25-34,CURVY,"squeezy, anti-spill, clear, screw top",price,No Response,my favorite bottle!,2012-11-05,"I'm very picky with my water bottles. I love squeezy water bottles because it makes it so much easier during workouts. (Who has time to unscrew a bottle and take a sip during a spin class?!). Normally squeeze bottles leak, but this one has the valve AND the sport top, guaranteed not to leak! I also like adding ice cubes or lemon to my water sometimes, and the large screw top makes it a lot easier. I was a bit hesitant at first, because it is more expensive than similar bottles from other stores, but definitely worth it! Thanks Lulu.",No Response,No Response,2,0,538,0,Canada
1483,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,BEAUTYSHINESFROMWITHIN,5.0,"EDMONTON, AB, CANADA",SWEATY GENERALIST,18-24,CURVY,"the print, bpa free, squeezable bottle, spout",came with some scratches,No Response,Wonderful bottle!,2012-09-15,"This is an awesome bottle! When I did receive it I was a bit disappointed only because the bottle did have some scratches but it is very nice! The spout works wonderfully and the squeezable bottle gives you tons of water if needed, a real plus! I loved the anti-bacterial properties and that it is BPA FREE. Very important to me. Thanks Lululemon for making a great bottle in how it performs and that it is safe to consume water out of.",No Response,No Response,1,0,436,0,Canada
1484,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,BEANIEGIRL,5.0,UNITED STATES,SWEATY GENERALIST,25-34,PETITE,"easy to clean, nice design, doesn't leak",scuffs/scratches easily,No Response,Great sturdy water bottle!,2012-08-10,"This is a great water bottle. I bought two for my bike for long rides and found myself choosing this water bottle daily over my other ones that I already had. Really easy to drink out of, doesn't leak, easy to wash, and I love that it won't ever make the water taste funky or smell. I bought 2 of the different designs. I did notice however that the ones in my store looked a little scratched and banged up so lululemon/Specialized should try to come up with a material that doesn't scuff up so easily.",No Response,No Response,0,0,502,0,USA
1485,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,FEMOM,5.0,"BOSTON, MA, USA",SWEATY GENERALIST,35-44,ATHLETIC,"design, leak-proof, odor- and stain-free",small capacity,No Response,"Perfect, almost...",2012-07-24,"I couldn't disagree more with the negative reviews - this bottle is terrific! I use it for cycling, spinning, triathlons, and my three kids are always trying to steal it! After a month of daily use, Specialized's odor-free claim to fame holds true and it has yet to leak on me. My only complaint is that it was not offered in the larger, 26 oz. size. For anyone training for a significant endurance event, those extra 4 oz. are a must!",No Response,No Response,1,0,435,0,USA
1486,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,TIGERSEYE,4.0,"GUELPH, ON",YOGI,18-24,PETITE,No Response,No Response,No Response,good bottle for biking,2012-07-21,"I read the other 2 reviews about this product and I'm happy to say that I didn't experience any of those issues. My bottle arrived in the mail in great condition, no scratches. Also, I've never had an issue with water leaking out of the bottle. I bring this bottle when I go on bike rides, I also use it at the gym and even when I'm going out to run errands. Overall it's a good bottle, holds a decent amount of water (a little more than a regular bottle of water) and the water still tastes fresh (I rinse it with mouthwash every now and then).",No Response,No Response,0,0,545,0,Canada
1487,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,MINIBEING,1.0,SINGAPORE,YOGI,25-34,SLIM,No Response,No Response,No Response,Poor quality,2012-07-10,"I have just received the water bottle today via mail. The quality is the water bottle is truly disappointing. The body of the bottle is full of scratches that it seems it had been on a thousand rides. I want to upload pictures of it and the uploading function is not working. I think there is no quality control check on this product. Lululemon should not be selling products of such low quality. What makes this buying experience worse is that I stay in Singapore. I would not want to spend more and send it back for exchange. That said, I will be very cautious with my future purchase. I spent additional frieght charges of US$30 to have the products freight to me and end up with defective product.",2012-07-13 00:00:00,"Hey minibeing,  Thanks for sharing this with us. I'm sorry to hear your water bottle has arrived looking less than stellar. We'd be happy to take a look at it and create a resolution for you. Simply send us an email with a few pictures to gec@lululemon.com and we can reach out to you directly.",3,0,701,1,Singapore
1488,Purist Cycling Water Bottle 26 oz,Accessories,Water Bottles,18.0,2.9,EASTCOASTLOVE,1.0,NEWFOUNDLAND,No Response,No Response,No Response,the look of the bottle,the quality of the mouth piece,No Response,"cute bottle; quality, not so good",2012-07-05,"I seen this bottle online and I fell in love with it. I ordered it, and when it got here I filled it up to go to the gym and the little valve that makes it spill proof couldn't have been in there very good because when I looked in, it wasn't where it should have been, causing it to leak. After trying 100 times to fix it unsuccessfully, I gave up. Really not impressed",2012-07-05 00:00:00,"Hey EastCostLove, I'd love to help you out with this and take a closer look at the waterbottle as you aren't near a store. I'll send you an email so we can follow up and chat about this more.",2,0,369,1,Canada
1489,"Surge Short 7""",Bottoms,Shorts,68.0,3.2,JAROD,1.0,"FLORIDA, USA",RUNNER,18-24,LEAN,No Response,bad quality,No Response,Bad Quality,2018-09-28,I usually love lululemon shorts and have had great experiences with them in the past but for this particular pair that was not the case. The shorts quicly began to fade and thin out almost as if they were to rip after only one wash. Extremely dissapointed in the quality of these shorts. :(,2018-09-29 00:00:00,"Hi Jarod,  Thank you for taking the time to share your feedback with us. I'm sorry to hear you're having such trouble with your shorts! I'd love to chat with you further about this and find a resolution. I’ve sent you an email to follow up and help further.",0,1,290,1,USA
1490,"Surge Short 7""",Bottoms,Shorts,68.0,3.2,CHARMCITYGAL,2.0,"BALTIMORE, MD, USA",SWEATY GENERALIST,45-54,ATHLETIC,No Response,No Response,No Response,Cut Small,2018-09-20,"I bought these for my boyfriend. He has other Lululemon gear (that I buy for him) and he is always a solid size medium. He is super easy to buy for when it comes to size as medium always fits...even for more fitted styles of clothes. But, we had to return these shorts as they were way too tight. He likes these running shorts so as soon as the size L is back in stock, I will order a size up but disappointed I had to return and reorder since he is usually the easiest person in the world to buy for.",No Response,No Response,0,0,501,0,USA
1491,"Surge Short 7""",Bottoms,Shorts,68.0,3.2,HBRAE,1.0,No Response,RUNNER,25-34,LEAN,No Response,No Response,snug,Not what I wanted,2018-08-21,Too short and tight. Wish they had the shorts without the pre installed underwear. The Lululemon staff ordered this for me because it supposedly didn't have the underwear liner but they were wrong.,2018-08-21 00:00:00,"Thanks for taking the time to share your thoughts on Surge Short *7"". I'm bummed to hear these shorts were not what you were expecting. I'd love to lend a hand and help with some options, so I've sent an email to you outlining the next steps.",0,2,197,1,No Response
